day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;27300;COCONUTS;7934;181;;;;;7937;181;;;;;7935.5;-4860.5
2;27300;DIVING_GEAR;99124;5;99123;16;;;99126;5;99127;16;;;99125.0;0.0
2;27300;PINA_COLADAS;14867;88;;;;;14870;88;;;;;14868.5;5159.0
2;27300;BERRIES;3842;16;3841;47;;;3849;16;3850;47;;;3845.5;0.0
2;27300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3079.0;0.0
2;27400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;173.0
2;27400;COCONUTS;7934;162;;;;;7937;162;;;;;7935.5;-4933.0
2;27400;DIVING_GEAR;99115;17;;;;;99118;17;;;;;99116.5;0.0
2;27400;BANANAS;4814;27;;;;;4820;27;;;;;4817.0;220.1796875
2;27400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3078.0;0.0
2;27400;PINA_COLADAS;14870;36;14869;64;;;14872;36;14873;64;;;14871.0;5917.5
2;27400;BERRIES;3842;10;3841;52;;;3849;10;3850;52;;;3845.5;0.0
2;27500;BERRIES;3842;15;3841;48;;;3849;15;3850;48;;;3845.5;0.0
2;27500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3078.0;0.0
2;27500;BANANAS;4819;1;4813;30;;;4820;30;;;;;4819.5;219.4296875
2;27500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;173.0
2;27500;COCONUTS;7933;202;;;;;7936;202;;;;;7934.5;-4422.5
2;27500;DIVING_GEAR;99114;7;99113;15;;;99116;7;99117;15;;;99115.0;0.0
2;27500;PINA_COLADAS;14870;85;;;;;14873;85;;;;;14871.5;5970.0
2;27600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3078.0;0.0
2;27600;PINA_COLADAS;14869;106;;;;;14870;30;14872;106;;;14869.5;5809.0
2;27600;BERRIES;3842;10;3841;45;;;3849;10;3850;45;;;3845.5;0.0
2;27600;DIVING_GEAR;99107;9;99106;10;;;99109;9;99110;10;;;99108.0;0.0
2;27600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;173.0
2;27600;COCONUTS;7933;219;;;;;7936;219;;;;;7934.5;-4295.0
2;27600;BANANAS;4813;30;;;;;4820;30;;;;;4816.5;221.072265625
2;27700;BANANAS;4813;28;;;;;4816;4;4820;28;;;4814.5;221.46484375
2;27700;DIVING_GEAR;99110;5;99109;16;;;99112;5;99113;16;;;99111.0;0.0
2;27700;PEARLS;10002;5;9995;28;;;10005;28;;;;;10003.5;173.0
2;27700;COCONUTS;7934;60;7933;130;;;7936;190;;;;;7935.0;-4520.0
2;27700;PINA_COLADAS;14869;96;;;;;14872;96;;;;;14870.5;5768.0
2;27700;BERRIES;3842;16;3841;46;;;3849;16;3850;46;;;3845.5;0.0
2;27700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3078.0;0.0
2;27800;DIVING_GEAR;99116;9;99115;11;;;99118;9;99119;11;;;99117.0;0.0
2;27800;PEARLS;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;183.0
2;27800;COCONUTS;7932;209;;;;;7935;209;;;;;7933.5;-3765.0
2;27800;BANANAS;4814;6;4813;25;;;4820;26;;;;;4817.0;221.416015625
2;27800;PINA_COLADAS;14868;86;;;;;14871;86;;;;;14869.5;5533.0
2;27800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3078.0;0.0
2;27800;BERRIES;3842;11;3841;51;;;3848;11;3849;51;;;3845.0;0.0
2;27900;BERRIES;3842;11;3841;46;;;3849;11;3850;46;;;3845.5;0.0
2;27900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3078.0;0.0
2;27900;BANANAS;4813;29;;;;;4820;29;;;;;4816.5;221.232421875
2;27900;DIVING_GEAR;99114;21;;;;;99117;21;;;;;99115.5;0.0
2;27900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;183.0
2;27900;COCONUTS;7933;185;;;;;7936;185;;;;;7934.5;-4221.0
2;27900;PINA_COLADAS;14872;26;14871;50;;;14875;76;;;;;14873.5;6542.0
2;28000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3078.0;0.0
2;28000;PINA_COLADAS;14871;103;;;;;14874;32;14875;71;;;14872.5;6455.0
2;28000;DIVING_GEAR;99117;26;;;;;99120;26;;;;;99118.5;0.0
2;28000;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;183.0
2;28000;COCONUTS;7932;213;;;;;7935;213;;;;;7933.5;-3749.0
2;28000;BERRIES;3841;17;3840;44;;;3848;17;3849;44;;;3844.5;0.0
2;28000;BANANAS;4813;25;;;;;4820;25;;;;;4816.5;220.5810546875
2;28100;BANANAS;4813;24;;;;;4819;24;;;;;4816.0;219.8642578125
2;28100;DIVING_GEAR;99116;7;99115;12;;;99118;7;99119;12;;;99117.0;0.0
2;28100;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;183.0
2;28100;COCONUTS;7933;72;7932;129;;;7935;201;;;;;7934.0;-3986.0
2;28100;BERRIES;3842;12;3841;55;;;3848;12;3849;55;;;3845.0;0.0
2;28100;PINA_COLADAS;14870;38;14869;67;;;14873;105;;;;;14871.5;5965.5
2;28100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3078.0;0.0
2;28200;DIVING_GEAR;99127;29;;;;;99130;29;;;;;99128.5;0.0
2;28200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;183.0
2;28200;COCONUTS;7932;165;;;;;7935;188;;;;;7933.5;-3863.5
2;28200;BERRIES;3843;19;3842;51;;;3849;19;3850;51;;;3846.0;0.0
2;28200;BANANAS;4812;29;;;;;4819;29;;;;;4815.5;219.0673828125
2;28200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3078.0;0.0
2;28200;PINA_COLADAS;14869;36;14868;54;;;14872;90;;;;;14870.5;5660.5
2;28300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3078.0;0.0
2;28300;BANANAS;4812;30;;;;;4814;1;4816;7;4818;30;4813.0;217.8466796875
2;28300;DIVING_GEAR;99128;19;;;;;99130;8;99131;11;;;99129.0;0.0
2;28300;PEARLS;9996;2;9995;28;;;10002;7;10004;2;10005;28;9999.0;183.0
2;28300;COCONUTS;7932;199;;;;;7934;77;7935;122;;;7933.0;-3581.0
2;28300;BERRIES;3842;11;3841;54;;;3849;11;3850;54;;;3845.5;0.0
2;28300;PINA_COLADAS;14864;23;14863;64;;;14866;23;14867;64;;;14865.0;4138.5
2;28400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;28400;PINA_COLADAS;14864;110;;;;;14865;20;14867;110;;;14864.5;4219.0
2;28400;DIVING_GEAR;99129;22;;;;;99132;22;;;;;99130.5;0.0
2;28400;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;183.0
2;28400;COCONUTS;7931;176;;;;;7934;176;;;;;7932.5;-3196.0
2;28400;BERRIES;3846;27;3843;14;3842;40;3849;14;3850;40;;;3847.5;0.0
2;28400;BANANAS;4811;22;;;;;4818;22;;;;;4814.5;217.6796875
2;28500;BANANAS;4812;10;4811;22;;;4818;22;;;;;4815.0;217.615234375
2;28500;DIVING_GEAR;99133;5;99132;10;;;99135;5;99136;10;;;99134.0;0.0
2;28500;PEARLS;9998;10;9995;22;;;10005;22;;;;;10001.5;183.0
2;28500;COCONUTS;7931;226;;;;;7934;226;;;;;7932.5;-3111.5
2;28500;BERRIES;3842;10;3841;40;;;3849;10;3850;40;;;3845.5;0.0
2;28500;PINA_COLADAS;14863;64;14862;75;;;14865;28;14866;75;;;14864.0;3849.0
2;28500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;28600;DIVING_GEAR;99139;10;99138;10;;;99141;10;99142;10;;;99140.0;0.0
2;28600;PEARLS;10002;2;9995;24;;;10005;24;;;;;10003.5;183.0
2;28600;COCONUTS;7930;174;;;;;7931;48;7933;174;;;7930.5;-2704.0
2;28600;BERRIES;3842;10;3841;48;;;3849;10;3850;48;;;3845.5;0.0
2;28600;BANANAS;4811;24;;;;;4816;2;4818;24;;;4813.5;220.6357421875
2;28600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;28600;PINA_COLADAS;14862;38;14861;73;;;14865;111;;;;;14863.5;3600.5
2;28700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;28700;BANANAS;4811;26;;;;;4818;26;;;;;4814.5;219.90625
2;28700;DIVING_GEAR;99143;8;99142;13;;;99145;8;99146;13;;;99144.0;0.0
2;28700;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;185.0
2;28700;COCONUTS;7931;191;;;;;7934;191;;;;;7932.5;-3366.0
2;28700;BERRIES;3845;2;3841;13;3840;40;3848;13;3849;40;;;3846.5;0.0
2;28700;PINA_COLADAS;14864;22;14863;67;;;14866;22;14867;67;;;14865.0;4146.0
2;28800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;28800;PINA_COLADAS;14868;73;;;;;14869;3;14871;35;14872;73;14868.5;5589.0
2;28800;DIVING_GEAR;99143;8;99142;19;;;99145;8;99146;19;;;99144.0;0.0
2;28800;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;185.0
2;28800;COCONUTS;7934;60;7933;183;;;7936;183;;;;;7935.0;-4388.0
2;28800;BERRIES;3841;19;3840;57;;;3848;19;3849;57;;;3844.5;0.0
2;28800;BANANAS;4811;21;;;;;4817;21;;;;;4814.0;219.173828125
2;28900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;185.0
2;28900;BANANAS;4810;22;;;;;4817;22;;;;;4813.5;217.8359375
2;28900;DIVING_GEAR;99143;21;;;;;99145;8;99146;13;;;99144.0;0.0
2;28900;COCONUTS;7935;173;;;;;7937;53;7938;120;;;7936.0;-5236.5
2;28900;BERRIES;3842;13;3841;44;;;3848;13;3849;44;;;3845.0;0.0
2;28900;PINA_COLADAS;14872;96;;;;;14875;27;14876;69;;;14873.5;6757.5
2;28900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;29000;COCONUTS;7935;177;;;;;7938;177;;;;;7936.5;-5378.5
2;29000;DIVING_GEAR;99146;9;99145;15;;;99148;9;99149;15;;;99147.0;0.0
2;29000;BERRIES;3842;15;3841;50;;;3848;15;3849;50;;;3845.0;0.0
2;29000;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;185.0
2;29000;BANANAS;4811;2;4810;24;;;4817;26;;;;;4814.0;218.775390625
2;29000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;29000;PINA_COLADAS;14872;20;14871;65;;;14874;20;14875;65;;;14873.0;6492.5
2;29100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;29100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;185.0
2;29100;BANANAS;4811;1;4810;24;;;4817;25;;;;;4814.0;218.388671875
2;29100;COCONUTS;7936;180;;;;;7939;180;;;;;7937.5;-6018.5
2;29100;BERRIES;3841;16;3840;54;;;3848;16;3849;54;;;3844.5;0.0
2;29100;DIVING_GEAR;99149;25;;;;;99152;25;;;;;99150.5;0.0
2;29100;PINA_COLADAS;14876;76;;;;;14879;76;;;;;14877.5;7759.0
2;29200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;29200;PINA_COLADAS;14876;24;14875;60;;;14878;24;14879;60;;;14877.0;7653.0
2;29200;COCONUTS;7936;185;;;;;7939;185;;;;;7937.5;-5854.5
2;29200;BERRIES;3842;18;3841;52;;;3849;18;3850;52;;;3845.5;0.0
2;29200;DIVING_GEAR;99147;24;;;;;99150;24;;;;;99148.5;0.0
2;29200;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;185.0
2;29200;BANANAS;4815;5;4811;22;;;4817;22;;;;;4816.0;218.7802734375
2;29300;PEARLS;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;185.0
2;29300;BANANAS;4810;29;;;;;4815;3;4817;29;;;4812.5;225.365234375
2;29300;COCONUTS;7936;170;;;;;7939;170;;;;;7937.5;-5926.5
2;29300;BERRIES;3842;11;3841;50;;;3849;11;3850;50;;;3845.5;0.0
2;29300;DIVING_GEAR;99144;9;99143;11;;;99146;9;99147;11;;;99145.0;0.0
2;29300;PINA_COLADAS;14876;112;;;;;14879;38;14880;74;;;14877.5;7909.5
2;29300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;29400;COCONUTS;7936;65;7935;110;;;7938;175;;;;;7937.0;-5691.0
2;29400;BERRIES;3843;11;3842;51;;;3849;11;3850;51;;;3846.0;0.0
2;29400;DIVING_GEAR;99142;21;;;;;99145;21;;;;;99143.5;0.0
2;29400;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;185.0
2;29400;BANANAS;4810;26;;;;;4817;26;;;;;4813.5;225.158203125
2;29400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;29400;PINA_COLADAS;14877;30;14876;68;;;14879;30;14880;68;;;14878.0;7984.0
2;29500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;29500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;185.0
2;29500;BANANAS;4810;24;;;;;4816;1;4817;23;;;4813.0;226.017578125
2;29500;COCONUTS;7937;41;7936;136;;;7939;177;;;;;7938.0;-6166.0
2;29500;BERRIES;3843;11;3842;43;;;3850;11;3851;43;;;3846.5;0.0
2;29500;DIVING_GEAR;99145;18;;;;;99148;18;;;;;99146.5;0.0
2;29500;PINA_COLADAS;14879;30;14878;68;;;14881;30;14882;68;;;14880.0;8563.0
2;29600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;29600;PINA_COLADAS;14883;87;;;;;14886;87;;;;;14884.5;9789.5
2;29600;COCONUTS;7938;189;;;;;7940;68;7941;121;;;7939.0;-6801.0
2;29600;BERRIES;3844;11;3843;42;;;3850;11;3851;42;;;3847.0;0.0
2;29600;DIVING_GEAR;99142;21;;;;;99145;21;;;;;99143.5;0.0
2;29600;BANANAS;4811;10;4810;24;;;4817;24;;;;;4814.0;225.7734375
2;29600;PEARLS;9998;10;9996;1;9995;23;10004;1;10005;23;;;10001.0;185.0
2;29700;BANANAS;4810;27;;;;;4817;27;;;;;4813.5;225.728515625
2;29700;PEARLS;9995;27;;;;;10000;3;10005;27;;;9997.5;185.0
2;29700;COCONUTS;7938;178;;;;;7940;58;7941;120;;;7939.0;-6858.0
2;29700;BERRIES;3844;20;3843;40;;;3851;20;3852;40;;;3847.5;0.0
2;29700;DIVING_GEAR;99136;7;99135;20;;;99138;7;99139;20;;;99137.0;0.0
2;29700;PINA_COLADAS;14883;106;;;;;14886;33;14887;73;;;14884.5;9966.5
2;29700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;29800;COCONUTS;7939;51;7938;116;;;7941;167;;;;;7940.0;-7287.5
2;29800;BERRIES;3845;18;3844;53;;;3851;18;3852;53;;;3848.0;0.0
2;29800;BANANAS;4811;31;;;;;4817;31;;;;;4814.0;224.08203125
2;29800;DIVING_GEAR;99134;6;99133;18;;;99136;6;99137;18;;;99135.0;0.0
2;29800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;185.0
2;29800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;29800;PINA_COLADAS;14884;73;;;;;14887;73;;;;;14885.5;10250.0
2;29900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;29900;BANANAS;4811;32;;;;;4817;32;;;;;4814.0;224.140625
2;29900;DIVING_GEAR;99131;17;;;;;99134;17;;;;;99132.5;0.0
2;29900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;185.0
2;29900;COCONUTS;7938;184;;;;;7940;78;7941;106;;;7939.0;-6801.0
2;29900;BERRIES;3844;11;3843;48;;;3847;8;3851;11;3852;48;3845.5;0.0
2;29900;PINA_COLADAS;14883;86;;;;;14886;86;;;;;14884.5;9884.0
2;30000;PINA_COLADAS;14883;39;14882;71;;;14884;22;14885;39;14886;71;14883.5;9751.0
2;30000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;30000;COCONUTS;7937;166;;;;;7940;166;;;;;7938.5;-6564.5
2;30000;BERRIES;3845;14;3844;46;;;3851;14;3852;46;;;3848.0;0.0
2;30000;BANANAS;4810;30;;;;;4815;6;4817;30;;;4812.5;225.876953125
2;30000;DIVING_GEAR;99135;7;99134;14;;;99137;7;99138;14;;;99136.0;0.0
2;30000;PEARLS;9996;1;9995;29;;;10002;6;10004;1;10005;29;9999.0;185.0
2;30100;BANANAS;4811;27;;;;;4815;10;4817;27;;;4813.0;224.2578125
2;30100;DIVING_GEAR;99132;8;99131;12;;;99134;8;99135;12;;;99133.0;0.0
2;30100;PEARLS;9996;1;9995;26;;;10002;10;10004;1;10005;26;9999.0;185.0
2;30100;COCONUTS;7937;63;7936;156;;;7939;156;;;;;7938.0;-6025.0
2;30100;BERRIES;3848;19;3845;12;3844;51;3852;12;3853;51;;;3850.0;0.0
2;30100;PINA_COLADAS;14884;86;;;;;14887;86;;;;;14885.5;10224.0
2;30100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;30200;BERRIES;3845;10;3844;59;;;3852;10;3853;59;;;3848.5;0.0
2;30200;BANANAS;4811;30;;;;;4817;30;;;;;4814.0;224.0
2;30200;DIVING_GEAR;99129;19;;;;;99132;19;;;;;99130.5;0.0
2;30200;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;185.0
2;30200;COCONUTS;7937;196;;;;;7939;74;7940;122;;;7938.0;-6282.0
2;30200;PINA_COLADAS;14886;20;14885;67;;;14889;87;;;;;14887.5;10633.0
2;30200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;30300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;30300;BANANAS;4811;26;;;;;4816;10;4817;2;4818;24;4813.5;223.173828125
2;30300;DIVING_GEAR;99140;20;;;;;99143;20;;;;;99141.5;0.0
2;30300;PEARLS;9996;2;9995;24;;;10002;10;10004;2;10005;24;9999.0;185.0
2;30300;COCONUTS;7938;188;;;;;7941;188;;;;;7939.5;-6973.5
2;30300;PINA_COLADAS;14889;38;14888;61;;;14891;38;14892;61;;;14890.0;11491.5
2;30300;BERRIES;3845;11;3844;60;;;3852;11;3853;60;;;3848.5;0.0
2;30400;PINA_COLADAS;14887;84;;;;;14890;27;14891;57;;;14888.5;11150.5
2;30400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;30400;BERRIES;3845;11;3844;49;;;3851;11;3852;49;;;3848.0;0.0
2;30400;BANANAS;4811;23;;;;;4817;23;;;;;4814.0;223.9375
2;30400;DIVING_GEAR;99143;7;99142;11;;;99145;7;99146;11;;;99144.0;0.0
2;30400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;185.0
2;30400;COCONUTS;7938;193;;;;;7941;193;;;;;7939.5;-6962.5
2;30500;BANANAS;4811;30;;;;;4812;1;4818;30;;;4811.5;222.439453125
2;30500;DIVING_GEAR;99137;17;;;;;99140;17;;;;;99138.5;0.0
2;30500;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;185.0
2;30500;COCONUTS;7937;224;;;;;7940;224;;;;;7938.5;-6606.5
2;30500;PINA_COLADAS;14885;12;14883;89;;;14886;89;;;;;14885.5;9881.0
2;30500;BERRIES;3844;12;3843;42;;;3851;12;3852;42;;;3847.5;0.0
2;30500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;30600;BERRIES;3845;19;3844;45;;;3852;19;3853;45;;;3848.5;0.0
2;30600;BANANAS;4813;2;4812;27;;;4819;29;;;;;4816.0;222.609375
2;30600;DIVING_GEAR;99144;25;;;;;99147;25;;;;;99145.5;0.0
2;30600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;185.0
2;30600;COCONUTS;7938;53;7937;130;;;7940;183;;;;;7939.0;-6726.5
2;30600;PINA_COLADAS;14883;105;;;;;14886;105;;;;;14884.5;9884.0
2;30600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;30700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;30700;BANANAS;4812;30;;;;;4817;3;4819;30;;;4814.5;222.7294921875
2;30700;DIVING_GEAR;99142;26;;;;;99145;26;;;;;99143.5;0.0
2;30700;PEARLS;9996;2;9995;28;;;10002;4;10004;2;10005;28;9999.0;185.0
2;30700;COCONUTS;7938;196;;;;;7941;196;;;;;7939.5;-6902.5
2;30700;PINA_COLADAS;14885;93;;;;;14888;93;;;;;14886.5;10511.5
2;30700;BERRIES;3845;18;3844;49;;;3852;18;3853;49;;;3848.5;0.0
2;30800;PINA_COLADAS;14883;101;;;;;14886;101;;;;;14884.5;9823.0
2;30800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;30800;BERRIES;3845;16;3844;57;;;3852;16;3853;57;;;3848.5;0.0
2;30800;BANANAS;4812;29;;;;;4817;1;4818;1;4819;28;4814.5;223.451171875
2;30800;DIVING_GEAR;99137;24;;;;;99140;24;;;;;99138.5;0.0
2;30800;PEARLS;9996;1;9995;28;;;9998;4;10002;2;10004;1;9997.0;185.0
2;30800;COCONUTS;7939;50;7938;130;;;7941;180;;;;;7940.0;-7248.0
2;30900;BANANAS;4813;23;;;;;4819;1;4820;22;;;4816.0;221.599609375
2;30900;DIVING_GEAR;99141;29;;;;;99144;29;;;;;99142.5;0.0
2;30900;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;193.0
2;30900;COCONUTS;7940;168;;;;;7943;168;;;;;7941.5;-8003.0
2;30900;PINA_COLADAS;14888;79;;;;;14891;79;;;;;14889.5;11408.0
2;30900;BERRIES;3845;20;3844;46;;;3852;20;3853;46;;;3848.5;0.0
2;30900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;31000;BERRIES;3845;16;3844;53;;;3852;16;3853;53;;;3848.5;0.0
2;31000;BANANAS;4813;24;;;;;4819;24;;;;;4816.0;226.025390625
2;31000;DIVING_GEAR;99133;7;99132;16;;;99135;7;99136;16;;;99134.0;0.0
2;31000;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;193.0
2;31000;COCONUTS;7940;157;;;;;7942;51;7943;106;;;7941.0;-7954.0
2;31000;PINA_COLADAS;14888;100;;;;;14891;100;;;;;14889.5;11387.5
2;31000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;31100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;31100;PINA_COLADAS;14889;75;;;;;14892;75;;;;;14890.5;11574.0
2;31100;PEARLS;9996;1;9995;28;;;9998;1;10004;1;10005;28;9997.0;193.0
2;31100;BANANAS;4812;28;;;;;4818;1;4819;28;;;4815.0;228.912109375
2;31100;DIVING_GEAR;99133;8;99132;20;;;99135;8;99136;20;;;99134.0;0.0
2;31100;COCONUTS;7940;203;;;;;7943;203;;;;;7941.5;-8059.0
2;31100;BERRIES;3846;20;3845;60;;;3852;20;3853;60;;;3849.0;0.0
2;31200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;31200;BERRIES;3845;17;3844;49;;;3852;17;3853;49;;;3848.5;0.0
2;31200;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;195.0
2;31200;BANANAS;4812;2;4811;20;;;4813;3;4818;22;;;4812.5;231.40234375
2;31200;COCONUTS;7940;210;;;;;7942;74;7943;136;;;7941.0;-7959.5
2;31200;DIVING_GEAR;99136;9;99135;17;;;99138;9;99139;17;;;99137.0;0.0
2;31200;PINA_COLADAS;14888;79;;;;;14891;79;;;;;14889.5;11252.5
2;31300;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;195.0
2;31300;BANANAS;4812;2;4811;27;;;4818;29;;;;;4815.0;236.2939453125
2;31300;COCONUTS;7938;166;;;;;7941;166;;;;;7939.5;-6994.5
2;31300;DIVING_GEAR;99140;21;;;;;99143;21;;;;;99141.5;0.0
2;31300;BERRIES;3844;14;3843;48;;;3851;14;3852;48;;;3847.5;0.0
2;31300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;31300;PINA_COLADAS;14884;24;14883;60;;;14886;24;14887;60;;;14885.0;10043.0
2;31400;BERRIES;3845;20;3844;42;;;3852;20;3853;42;;;3848.5;0.0
2;31400;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;195.0
2;31400;BANANAS;4812;26;;;;;4819;27;;;;;4815.5;235.83544921875
2;31400;COCONUTS;7939;65;7938;185;;;7941;185;;;;;7940.0;-7151.5
2;31400;DIVING_GEAR;99137;25;;;;;99140;25;;;;;99138.5;0.0
2;31400;PINA_COLADAS;14883;96;;;;;14886;96;;;;;14884.5;9922.5
2;31400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;31500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;31500;PINA_COLADAS;14885;100;;;;;14888;100;;;;;14886.5;10406.0
2;31500;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;195.0
2;31500;BANANAS;4817;1;4812;25;;;4818;1;4819;24;;;4817.5;235.7880859375
2;31500;COCONUTS;7939;204;;;;;7942;204;;;;;7940.5;-7726.5
2;31500;DIVING_GEAR;99134;19;;;;;99137;19;;;;;99135.5;0.0
2;31500;BERRIES;3845;11;3844;53;;;3847;6;3852;64;;;3846.0;0.0
2;31600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;31600;BERRIES;3845;15;3844;56;;;3852;71;;;;;3848.5;0.0
2;31600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;195.0
2;31600;BANANAS;4812;26;;;;;4819;26;;;;;4815.5;237.2666015625
2;31600;COCONUTS;7938;161;;;;;7941;161;;;;;7939.5;-7144.5
2;31600;DIVING_GEAR;99134;7;99133;15;;;99136;7;99137;15;;;99135.0;0.0
2;31600;PINA_COLADAS;14882;88;;;;;14885;88;;;;;14883.5;9664.0
2;31700;PEARLS;9996;1;9995;20;;;10002;6;10004;1;10005;20;9999.0;195.0
2;31700;BANANAS;4812;21;;;;;4817;7;4819;21;;;4814.5;242.0
2;31700;COCONUTS;7938;201;;;;;7941;201;;;;;7939.5;-6990.5
2;31700;DIVING_GEAR;99141;8;99140;17;;;99143;8;99144;17;;;99142.0;0.0
2;31700;BERRIES;3845;17;3844;50;;;3852;17;3853;50;;;3848.5;0.0
2;31700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;31700;PINA_COLADAS;14882;89;;;;;14885;89;;;;;14883.5;9495.5
2;31800;BERRIES;3845;19;3844;50;;;3852;69;;;;;3848.5;0.0
2;31800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;195.0
2;31800;COCONUTS;7939;178;;;;;7942;178;;;;;7940.5;-7546.5
2;31800;DIVING_GEAR;99130;25;;;;;99133;25;;;;;99131.5;0.0
