day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;21900;BANANAS;4859;30;;;;;4866;30;;;;;4862.5;67.0
1;21900;COCONUTS;7988;76;7987;144;;;7990;220;;;;;7989.0;0.0
1;21900;PINA_COLADAS;14967;35;14966;66;;;14969;35;14970;66;;;14968.0;0.0
1;22000;PINA_COLADAS;14964;92;;;;;14967;33;14968;59;;;14965.5;0.0
1;22000;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;182.0
1;22000;BANANAS;4860;29;;;;;4866;2;4867;27;;;4863.0;67.0
1;22000;COCONUTS;7987;173;;;;;7990;173;;;;;7988.5;0.0
1;22100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;182.0
1;22100;BANANAS;4860;30;;;;;4866;1;4867;29;;;4863.0;67.0
1;22100;COCONUTS;7987;221;;;;;7989;79;7990;142;;;7988.0;0.0
1;22100;PINA_COLADAS;14964;31;14963;67;;;14966;31;14967;67;;;14965.0;0.0
1;22200;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;182.0
1;22200;BANANAS;4860;29;;;;;4867;29;;;;;4863.5;67.0
1;22200;COCONUTS;7987;2;7986;143;;;7989;191;;;;;7988.0;0.0
1;22200;PINA_COLADAS;14964;20;14963;67;;;14967;87;;;;;14965.5;0.0
1;22300;PINA_COLADAS;14964;93;;;;;14967;93;;;;;14965.5;0.0
1;22300;BANANAS;4860;28;;;;;4867;28;;;;;4863.5;67.0
1;22300;COCONUTS;7987;213;;;;;7990;213;;;;;7988.5;0.0
1;22300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;182.0
1;22400;BANANAS;4860;26;;;;;4867;26;;;;;4863.5;67.0
1;22400;PINA_COLADAS;14963;87;;;;;14966;87;;;;;14964.5;0.0
1;22400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;182.0
1;22400;COCONUTS;7987;217;;;;;7990;217;;;;;7988.5;0.0
1;22500;BANANAS;4860;27;;;;;4867;27;;;;;4863.5;67.0
1;22500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;182.0
1;22500;COCONUTS;7986;206;;;;;7988;70;7989;136;;;7987.0;0.0
1;22500;PINA_COLADAS;14962;75;;;;;14965;75;;;;;14963.5;0.0
1;22600;BANANAS;4860;28;;;;;4863;5;4867;28;;;4861.5;67.0
1;22600;PINA_COLADAS;14958;32;14957;87;;;14960;34;14961;53;;;14959.0;0.0
1;22600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;182.0
1;22600;COCONUTS;7984;147;;;;;7987;147;;;;;7985.5;0.0
1;22700;PINA_COLADAS;14957;71;;;;;14960;71;;;;;14958.5;0.0
1;22700;BANANAS;4860;30;;;;;4867;30;;;;;4863.5;67.0
1;22700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;182.0
1;22700;COCONUTS;7984;221;;;;;7987;221;;;;;7985.5;0.0
1;22800;BANANAS;4861;2;4860;25;;;4867;27;;;;;4864.0;67.0
1;22800;PINA_COLADAS;14961;29;14960;71;;;14963;29;14964;71;;;14962.0;0.0
1;22800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;182.0
1;22800;COCONUTS;7985;180;;;;;7988;180;;;;;7986.5;0.0
1;22900;BANANAS;4861;2;4860;26;;;4863;1;4867;28;;;4862.0;67.0
1;22900;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;182.0
1;22900;COCONUTS;7985;184;;;;;7988;184;;;;;7986.5;0.0
1;22900;PINA_COLADAS;14962;96;;;;;14965;96;;;;;14963.5;0.0
1;23000;PINA_COLADAS;14961;31;14960;91;;;14963;91;;;;;14962.0;0.0
1;23000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;182.0
1;23000;COCONUTS;7986;78;7985;114;;;7988;192;;;;;7987.0;0.0
1;23000;BANANAS;4860;23;;;;;4867;23;;;;;4863.5;67.0
1;23100;PINA_COLADAS;14955;111;;;;;14958;111;;;;;14956.5;0.0
1;23100;BANANAS;4860;29;;;;;4866;29;;;;;4863.0;67.0
1;23100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;182.0
1;23100;COCONUTS;7985;166;;;;;7988;166;;;;;7986.5;0.0
1;23200;BANANAS;4860;29;;;;;4866;2;4867;27;;;4863.0;67.0
1;23200;PINA_COLADAS;14957;21;14956;54;;;14959;21;14960;54;;;14958.0;0.0
1;23200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;182.0
1;23200;COCONUTS;7985;148;;;;;7988;148;;;;;7986.5;0.0
1;23300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;182.0
1;23300;COCONUTS;7986;230;;;;;7989;230;;;;;7987.5;0.0
1;23300;PINA_COLADAS;14957;86;;;;;14960;86;;;;;14958.5;0.0
1;23300;BANANAS;4860;28;;;;;4861;1;4866;28;;;4860.5;67.0
1;23400;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;182.0
1;23400;COCONUTS;7986;175;;;;;7988;44;7989;131;;;7987.0;0.0
1;23400;PINA_COLADAS;14955;40;14954;70;;;14958;110;;;;;14956.5;0.0
1;23400;BANANAS;4860;30;;;;;4861;11;4867;30;;;4860.5;69.40087890625
1;23500;PINA_COLADAS;14953;110;;;;;14956;110;;;;;14954.5;0.0
1;23500;BANANAS;4861;9;4860;29;;;4867;29;;;;;4864.0;97.85546875
1;23500;COCONUTS;7986;203;;;;;7988;74;7989;129;;;7987.0;0.0
1;23500;PEARLS;9998;9;9996;1;9995;28;10004;1;10005;28;;;10001.0;182.0
1;23600;BANANAS;4861;1;4860;21;;;4865;4;4867;22;;;4863.0;100.55078125
1;23600;COCONUTS;7985;187;;;;;7988;187;;;;;7986.5;0.0
1;23600;PEARLS;9996;1;9995;21;;;10002;1;10004;1;10005;21;9999.0;182.0
1;23600;PINA_COLADAS;14951;95;;;;;14954;95;;;;;14952.5;0.0
1;23700;COCONUTS;7984;189;;;;;7987;189;;;;;7985.5;0.0
1;23700;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;182.0
1;23700;PINA_COLADAS;14950;34;14949;73;;;14952;34;14953;73;;;14951.0;0.0
1;23700;BANANAS;4861;32;;;;;4867;32;;;;;4864.0;103.9609375
1;23800;COCONUTS;7984;75;7983;109;;;7986;184;;;;;7985.0;0.0
1;23800;PEARLS;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;182.0
1;23800;PINA_COLADAS;14947;91;;;;;14950;91;;;;;14948.5;0.0
1;23800;BANANAS;4862;28;;;;;4868;1;4869;27;;;4865.0;117.2578125
1;23900;PINA_COLADAS;14945;33;14944;70;;;14947;33;14948;70;;;14946.0;0.0
1;23900;BANANAS;4862;31;;;;;4869;31;;;;;4865.5;121.28125
1;23900;COCONUTS;7982;195;;;;;7985;195;;;;;7983.5;0.0
1;23900;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;184.0
1;24000;BANANAS;4865;6;4862;24;;;4868;1;4869;23;;;4866.5;118.89453125
1;24000;COCONUTS;7984;161;;;;;7986;59;7987;102;;;7985.0;0.0
1;24000;PEARLS;10000;2;9996;1;9995;23;10004;1;10005;23;;;10002.0;184.0
1;24000;PINA_COLADAS;14949;96;;;;;14952;96;;;;;14950.5;0.0
1;24100;COCONUTS;7983;185;;;;;7986;185;;;;;7984.5;0.0
1;24100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;184.0
1;24100;PINA_COLADAS;14949;94;;;;;14952;94;;;;;14950.5;0.0
1;24100;BANANAS;4861;23;;;;;4868;23;;;;;4864.5;114.9375
1;24200;COCONUTS;7985;29;7984;126;;;7987;199;;;;;7986.0;0.0
1;24200;PEARLS;9998;9;9996;2;9995;30;10004;2;10005;30;;;10001.0;184.0
1;24200;PINA_COLADAS;14949;84;;;;;14952;84;;;;;14950.5;0.0
1;24200;BANANAS;4863;9;4862;32;;;4869;32;;;;;4866.0;120.921875
1;24300;PINA_COLADAS;14945;89;;;;;14948;89;;;;;14946.5;0.0
1;24300;BANANAS;4862;32;;;;;4868;32;;;;;4865.0;116.234375
1;24300;COCONUTS;7983;71;7982;114;;;7985;185;;;;;7984.0;0.0
1;24300;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;184.0
1;24400;BANANAS;4862;7;4861;22;;;4868;22;;;;;4865.0;110.5703125
1;24400;COCONUTS;7982;160;;;;;7984;41;7985;119;;;7983.0;0.0
1;24400;PINA_COLADAS;14944;31;14943;74;;;14947;105;;;;;14945.5;0.0
1;24400;PEARLS;9998;6;9996;2;9995;20;10004;2;10005;20;;;10001.0;184.0
1;24500;COCONUTS;7983;56;7982;125;;;7985;181;;;;;7984.0;0.0
1;24500;PINA_COLADAS;14947;34;14946;60;;;14949;34;14950;60;;;14948.0;0.0
1;24500;PEARLS;9995;24;;;;;10002;5;10005;24;;;9998.5;184.0
1;24500;BANANAS;4861;24;;;;;4865;5;4867;24;;;4863.0;104.18359375
1;24600;PINA_COLADAS;14949;106;;;;;14952;106;;;;;14950.5;0.0
1;24600;COCONUTS;7983;202;;;;;7985;72;7986;130;;;7984.0;0.0
1;24600;PEARLS;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;184.0
1;24600;BANANAS;4862;2;4861;23;;;4863;3;4866;4;4868;25;4862.5;113.109375
1;24700;PINA_COLADAS;14950;83;;;;;14953;27;14954;56;;;14951.5;0.0
1;24700;PEARLS;9998;10;9995;22;;;10005;22;;;;;10001.5;184.0
1;24700;BANANAS;4866;1;4863;10;4862;22;4869;22;;;;;4867.5;126.765625
1;24700;COCONUTS;7983;187;;;;;7985;59;7986;128;;;7984.0;0.0
1;24800;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;184.0
1;24800;BANANAS;4862;21;;;;;4864;2;4869;21;;;4863.0;131.3828125
1;24800;PINA_COLADAS;14950;84;;;;;14953;84;;;;;14951.5;0.0
1;24800;COCONUTS;7983;171;;;;;7986;171;;;;;7984.5;0.0
1;24900;COCONUTS;7982;192;;;;;7984;43;7985;149;;;7983.0;0.0
1;24900;PINA_COLADAS;14950;35;14949;59;;;14952;35;14953;59;;;14951.0;0.0
1;24900;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;184.0
1;24900;BANANAS;4863;30;;;;;4869;2;4870;28;;;4866.0;140.3046875
1;25000;PINA_COLADAS;14949;74;;;;;14952;74;;;;;14950.5;0.0
1;25000;COCONUTS;7981;204;;;;;7984;204;;;;;7982.5;0.0
1;25000;PEARLS;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;184.0
1;25000;BANANAS;4863;29;;;;;4869;27;;;;;4866.0;135.046875
1;25100;PINA_COLADAS;14950;87;;;;;14951;36;14953;87;;;14950.5;0.0
1;25100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;184.0
1;25100;BANANAS;4863;31;;;;;4869;1;4870;30;;;4866.0;140.265625
1;25100;COCONUTS;7982;166;;;;;7984;45;7985;121;;;7983.0;0.0
1;25200;BANANAS;4868;5;4864;2;4863;24;4870;26;;;;;4869.0;147.5859375
1;25200;PEARLS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;184.0
1;25200;PINA_COLADAS;14950;98;;;;;14953;98;;;;;14951.5;0.0
1;25200;COCONUTS;7982;179;;;;;7985;179;;;;;7983.5;0.0
1;25300;COCONUTS;7983;64;7982;149;;;7985;213;;;;;7984.0;0.0
1;25300;PINA_COLADAS;14949;24;14948;71;;;14951;24;14952;71;;;14950.0;0.0
1;25300;BANANAS;4864;28;;;;;4871;28;;;;;4867.5;153.25
1;25300;PEARLS;9995;28;;;;;9998;1;10005;28;;;9996.5;184.0
1;25400;PINA_COLADAS;14948;28;14947;57;;;14950;28;14951;57;;;14949.0;0.0
1;25400;COCONUTS;7983;214;;;;;7986;214;;;;;7984.5;0.0
1;25400;BANANAS;4865;2;4864;28;;;4871;30;;;;;4868.0;160.359375
1;25400;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;186.0
1;25500;PINA_COLADAS;14948;87;;;;;14951;87;;;;;14949.5;0.0
1;25500;BANANAS;4865;5;4864;22;;;4871;23;;;;;4868.0;161.4921875
1;25500;PEARLS;9998;1;9996;1;9995;22;10004;1;10005;22;;;10001.0;186.0
1;25500;COCONUTS;7984;163;;;;;7986;62;7987;101;;;7985.0;0.0
1;25600;PEARLS;9996;1;9995;24;;;10002;1;10004;1;10005;24;9999.0;186.0
1;25600;BANANAS;4865;25;;;;;4870;1;4871;1;4872;24;4867.5;166.375
1;25600;COCONUTS;7984;201;;;;;7987;201;;;;;7985.5;0.0
1;25600;PINA_COLADAS;14947;98;;;;;14950;33;14951;65;;;14948.5;0.0
1;25700;PINA_COLADAS;14948;79;;;;;14951;79;;;;;14949.5;0.0
1;25700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;186.0
1;25700;BANANAS;4865;22;;;;;4871;22;;;;;4868.0;164.1875
1;25700;COCONUTS;7985;177;;;;;7988;177;;;;;7986.5;0.0
1;25800;PINA_COLADAS;14947;97;;;;;14950;28;14951;69;;;14948.5;0.0
1;25800;PEARLS;9998;1;9995;20;;;10005;20;;;;;10001.5;186.0
1;25800;BANANAS;4866;1;4865;20;;;4872;20;;;;;4869.0;168.3046875
1;25800;COCONUTS;7984;199;;;;;7987;199;;;;;7985.5;0.0
1;25900;PINA_COLADAS;14947;87;;;;;14950;87;;;;;14948.5;0.0
1;25900;PEARLS;10002;2;9995;30;;;10005;30;;;;;10003.5;186.0
1;25900;BANANAS;4864;30;;;;;4871;30;;;;;4867.5;162.8515625
1;25900;COCONUTS;7984;196;;;;;7987;196;;;;;7985.5;0.0
1;26000;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;190.0
1;26000;BANANAS;4865;1;4864;21;;;4871;22;;;;;4868.0;161.1875
1;26000;COCONUTS;7983;207;;;;;7986;207;;;;;7984.5;0.0
1;26000;PINA_COLADAS;14945;84;;;;;14948;84;;;;;14946.5;0.0
1;26100;PINA_COLADAS;14945;100;;;;;14948;100;;;;;14946.5;0.0
1;26100;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;192.0
1;26100;BANANAS;4865;28;;;;;4871;1;4872;28;;;4868.0;167.03125
1;26100;COCONUTS;7984;198;;;;;7987;198;;;;;7985.5;0.0
1;26200;PINA_COLADAS;14943;101;;;;;14944;24;14946;101;;;14943.5;0.0
1;26200;PEARLS;9998;2;9996;2;9995;30;10004;2;10005;30;;;10001.0;192.0
1;26200;BANANAS;4869;3;4865;4;4864;30;4871;32;;;;;4870.0;162.40625
1;26200;COCONUTS;7983;206;;;;;7986;206;;;;;7984.5;0.0
1;26300;PINA_COLADAS;14944;94;;;;;14947;94;;;;;14945.5;0.0
1;26300;PEARLS;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;192.0
1;26300;BANANAS;4865;23;;;;;4870;8;4871;23;;;4867.5;164.8671875
1;26300;COCONUTS;7983;46;7982;127;;;7985;173;;;;;7984.0;0.0
1;26400;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;192.0
1;26400;BANANAS;4865;24;;;;;4872;24;;;;;4868.5;169.1328125
1;26400;COCONUTS;7985;177;;;;;7986;49;7987;77;7988;100;7985.5;0.0
1;26400;PINA_COLADAS;14947;101;;;;;14950;101;;;;;14948.5;0.0
1;26500;PINA_COLADAS;14950;112;;;;;14953;112;;;;;14951.5;0.0
1;26500;PEARLS;9996;2;9995;27;;;10002;3;10004;2;10005;27;9999.0;192.0
1;26500;BANANAS;4866;2;4865;27;;;4870;3;4872;29;;;4868.0;174.140625
1;26500;COCONUTS;7985;190;;;;;7988;190;;;;;7986.5;0.0
1;26600;PINA_COLADAS;14952;103;;;;;14955;103;;;;;14953.5;0.0
1;26600;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;192.0
1;26600;BANANAS;4865;28;;;;;4871;1;4872;27;;;4868.0;168.453125
1;26600;COCONUTS;7986;181;;;;;7989;181;;;;;7987.5;0.0
1;26700;BANANAS;4867;24;;;;;4873;24;;;;;4870.0;192.3828125
1;26700;COCONUTS;7987;208;;;;;7990;208;;;;;7988.5;0.0
1;26700;PINA_COLADAS;14956;106;;;;;14957;24;14959;106;;;14956.5;0.0
1;26700;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;192.0
1;26800;BANANAS;4872;1;4867;26;;;4873;2;4874;24;;;4872.5;194.375
1;26800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;192.0
1;26800;COCONUTS;7988;79;7987;138;;;7990;217;;;;;7989.0;0.0
1;26800;PINA_COLADAS;14955;28;14954;74;;;14957;28;14958;74;;;14956.0;0.0
1;26900;BANANAS;4866;30;;;;;4873;30;;;;;4869.5;192.41796875
1;26900;PINA_COLADAS;14953;96;;;;;14956;96;;;;;14954.5;0.0
1;26900;PEARLS;9995;30;;;;;9998;1;10005;30;;;9996.5;192.0
1;26900;COCONUTS;7988;181;;;;;7990;50;7991;131;;;7989.0;0.0
1;27000;PINA_COLADAS;14951;107;;;;;14954;107;;;;;14952.5;0.0
1;27000;BANANAS;4867;1;4866;26;;;4873;27;;;;;4870.0;191.765625
1;27000;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;194.0
1;27000;COCONUTS;7988;58;7987;147;;;7990;205;;;;;7989.0;0.0
1;27100;BANANAS;4866;22;;;;;4872;1;4873;21;;;4869.0;184.6484375
1;27100;PINA_COLADAS;14949;84;;;;;14952;84;;;;;14950.5;0.0
1;27100;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;194.0
1;27100;COCONUTS;7987;204;;;;;7990;204;;;;;7988.5;0.0
1;27200;BANANAS;4866;24;;;;;4871;5;4872;2;4873;22;4868.5;186.5390625
1;27200;PEARLS;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;194.0
1;27200;COCONUTS;7987;54;7986;120;;;7989;174;;;;;7988.0;0.0
1;27200;PINA_COLADAS;14947;20;14946;74;;;14950;94;;;;;14948.5;0.0
1;27300;BANANAS;4866;26;;;;;4872;26;;;;;4869.0;183.76171875
1;27300;PINA_COLADAS;14945;78;;;;;14948;78;;;;;14946.5;0.0
1;27300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;194.0
1;27300;COCONUTS;7986;179;;;;;7987;65;7989;179;;;7986.5;0.0
1;27400;PINA_COLADAS;14950;96;;;;;14953;96;;;;;14951.5;0.0
1;27400;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;194.0
1;27400;COCONUTS;7988;70;7987;216;;;7989;74;7990;142;;;7988.5;0.0
1;27400;BANANAS;4865;27;;;;;4872;27;;;;;4868.5;179.54296875
1;27500;BANANAS;4866;26;;;;;4873;26;;;;;4869.5;184.625
1;27500;PINA_COLADAS;14952;34;14951;69;;;14954;34;14955;69;;;14953.0;0.0
1;27500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;194.0
1;27500;COCONUTS;7988;176;;;;;7991;176;;;;;7989.5;0.0
1;27600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;194.0
1;27600;COCONUTS;7988;206;;;;;7991;206;;;;;7989.5;0.0
1;27600;BANANAS;4866;25;;;;;4873;25;;;;;4869.5;191.59375
1;27600;PINA_COLADAS;14951;31;14950;53;;;14953;31;14954;53;;;14952.0;0.0
1;27700;BANANAS;4867;24;;;;;4873;2;4874;22;;;4870.0;196.4609375
1;27700;PINA_COLADAS;14955;89;;;;;14958;89;;;;;14956.5;0.0
1;27700;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;194.0
1;27700;COCONUTS;7989;163;;;;;7992;163;;;;;7990.5;0.0
1;27800;PINA_COLADAS;14956;96;;;;;14959;96;;;;;14957.5;0.0
1;27800;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;194.0
1;27800;COCONUTS;7990;54;7989;162;;;7992;162;;;;;7991.0;0.0
1;27800;BANANAS;4867;22;;;;;4874;22;;;;;4870.5;196.4375
1;27900;BANANAS;4867;22;;;;;4873;22;;;;;4870.0;195.1015625
1;27900;COCONUTS;7989;42;7988;141;;;7991;183;;;;;7990.0;0.0
1;27900;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;196.0
1;27900;PINA_COLADAS;14955;33;14954;58;;;14958;91;;;;;14956.5;0.0
1;28000;COCONUTS;7989;202;;;;;7991;69;7992;133;;;7990.0;0.0
1;28000;PEARLS;9998;8;9996;2;9995;26;10000;4;10004;2;10005;26;9999.0;196.0
1;28000;BANANAS;4868;8;4867;28;;;4873;28;;;;;4870.5;195.73828125
1;28000;PINA_COLADAS;14956;38;14955;59;;;14958;38;14959;59;;;14957.0;0.0
1;28100;BANANAS;4868;1;4867;22;;;4874;23;;;;;4871.0;204.41015625
1;28100;COCONUTS;7990;215;;;;;7993;215;;;;;7991.5;0.0
1;28100;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;196.0
1;28100;PINA_COLADAS;14961;89;;;;;14964;89;;;;;14962.5;0.0
1;28200;PINA_COLADAS;14959;95;;;;;14962;95;;;;;14960.5;0.0
1;28200;COCONUTS;7990;76;7989;132;;;7992;208;;;;;7991.0;0.0
1;28200;PEARLS;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;196.0
1;28200;BANANAS;4868;24;;;;;4869;3;4874;1;4875;23;4868.5;209.1015625
1;28300;BANANAS;4869;3;4868;21;;;4874;21;;;;;4871.5;212.2890625
1;28300;COCONUTS;7990;173;;;;;7992;47;7993;126;;;7991.0;0.0
1;28300;PEARLS;9998;3;9995;21;;;10005;21;;;;;10001.5;198.0
1;28300;PINA_COLADAS;14960;100;;;;;14963;100;;;;;14961.5;0.0
1;28400;COCONUTS;7990;226;;;;;7993;226;;;;;7991.5;0.0
1;28400;PEARLS;10002;4;9996;1;9995;21;10004;1;10005;21;;;10003.0;198.0
1;28400;BANANAS;4868;22;;;;;4874;22;;;;;4871.0;212.1171875
1;28400;PINA_COLADAS;14961;105;;;;;14964;105;;;;;14962.5;0.0
1;28500;BANANAS;4868;27;;;;;4874;27;;;;;4871.0;213.3359375
1;28500;COCONUTS;7989;160;;;;;7992;160;;;;;7990.5;0.0
1;28500;PEARLS;10002;7;9996;1;9995;26;10004;1;10005;26;;;10003.0;206.0
1;28500;PINA_COLADAS;14959;81;;;;;14962;81;;;;;14960.5;0.0
1;28600;PINA_COLADAS;14957;75;;;;;14960;75;;;;;14958.5;0.0
1;28600;COCONUTS;7989;207;;;;;7990;64;7991;79;7992;128;7989.5;0.0
1;28600;PEARLS;9995;28;;;;;10002;7;10005;28;;;9998.5;220.0
1;28600;BANANAS;4867;28;;;;;4872;8;4874;28;;;4869.5;204.3515625
1;28700;BANANAS;4868;1;4867;27;;;4874;28;;;;;4871.0;210.1640625
1;28700;COCONUTS;7988;207;;;;;7991;207;;;;;7989.5;0.0
1;28700;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;220.0
1;28700;PINA_COLADAS;14958;29;14957;62;;;14960;29;14961;62;;;14959.0;0.0
1;28800;COCONUTS;7988;214;;;;;7991;214;;;;;7989.5;0.0
1;28800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;220.0
1;28800;BANANAS;4867;30;;;;;4874;30;;;;;4870.5;200.0234375
1;28800;PINA_COLADAS;14958;107;;;;;14961;107;;;;;14959.5;0.0
1;28900;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;220.0
1;28900;BANANAS;4867;24;;;;;4873;24;;;;;4870.0;197.0859375
1;28900;COCONUTS;7990;11;7989;173;;;7991;48;7992;125;;;7990.5;0.0
1;28900;PINA_COLADAS;14958;98;;;;;14961;98;;;;;14959.5;0.0
1;29000;PINA_COLADAS;14956;94;;;;;14959;94;;;;;14957.5;0.0
1;29000;COCONUTS;7989;68;7988;125;;;7991;193;;;;;7990.0;0.0
1;29000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;220.0
1;29000;BANANAS;4866;25;;;;;4873;25;;;;;4869.5;194.3203125
1;29100;PEARLS;10002;1;9995;30;;;10005;30;;;;;10003.5;220.0
1;29100;BANANAS;4872;1;4866;30;;;4873;30;;;;;4872.5;202.1796875
1;29100;PINA_COLADAS;14957;29;14956;82;;;14959;82;;;;;14958.0;0.0
1;29100;COCONUTS;7988;169;;;;;7990;43;7991;126;;;7989.0;0.0
1;29200;COCONUTS;7987;204;;;;;7989;74;7990;130;;;7988.0;0.0
1;29200;PEARLS;9995;20;;;;;10002;1;10005;20;;;9998.5;222.0
1;29200;BANANAS;4869;1;4866;20;;;4871;1;4873;20;;;4870.0;200.96875
1;29200;PINA_COLADAS;14955;68;;;;;14958;76;;;;;14956.5;0.0
1;29300;PEARLS;9998;3;9996;2;9995;21;10004;2;10005;21;;;10001.0;222.0
1;29300;BANANAS;4867;3;4866;23;;;4873;23;;;;;4870.0;199.52734375
1;29300;PINA_COLADAS;14957;94;;;;;14960;94;;;;;14958.5;0.0
1;29300;COCONUTS;7988;150;;;;;7991;150;;;;;7989.5;0.0
1;29400;PINA_COLADAS;14958;92;;;;;14961;92;;;;;14959.5;0.0
1;29400;COCONUTS;7987;158;;;;;7990;158;;;;;7988.5;0.0
1;29400;PEARLS;9996;1;9995;24;;;10002;8;10004;1;10005;24;9999.0;222.0
1;29400;BANANAS;4865;25;;;;;4870;7;4872;25;;;4867.5;190.16015625
1;29500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;222.0
1;29500;BANANAS;4865;23;;;;;4872;23;;;;;4868.5;185.1640625
1;29500;PINA_COLADAS;14958;98;;;;;14961;98;;;;;14959.5;0.0
1;29500;COCONUTS;7987;48;7986;132;;;7989;180;;;;;7988.0;0.0
1;29600;COCONUTS;7987;202;;;;;7989;73;7990;129;;;7988.0;0.0
1;29600;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;222.0
1;29600;BANANAS;4865;27;;;;;4872;27;;;;;4868.5;190.5078125
1;29600;PINA_COLADAS;14958;74;;;;;14961;21;14962;53;;;14959.5;0.0
1;29700;BANANAS;4871;1;4867;1;4866;31;4873;31;;;;;4872.0;199.52734375
1;29700;PEARLS;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;222.0
1;29700;PINA_COLADAS;14959;30;14958;52;;;14961;30;14962;52;;;14960.0;0.0
1;29700;COCONUTS;7987;168;;;;;7990;168;;;;;7988.5;0.0
1;29800;PINA_COLADAS;14954;101;;;;;14957;101;;;;;14955.5;0.0
1;29800;COCONUTS;7986;190;;;;;7988;71;7989;119;;;7987.0;0.0
1;29800;BANANAS;4866;24;;;;;4872;1;4873;23;;;4869.0;197.1015625
1;29800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;222.0
1;29900;BANANAS;4867;8;4866;25;;;4872;25;;;;;4869.5;197.828125
1;29900;PEARLS;10000;2;9998;8;9995;25;10005;25;;;;;10002.5;222.0
1;29900;PINA_COLADAS;14952;87;;;;;14955;87;;;;;14953.5;0.0
1;29900;COCONUTS;7986;78;7985;128;;;7988;206;;;;;7987.0;0.0
1;30000;COCONUTS;7986;178;;;;;7988;61;7989;117;;;7987.0;0.0
1;30000;PEARLS;10000;2;9995;26;;;10005;26;;;;;10002.5;222.0
1;30000;BANANAS;4866;26;;;;;4873;26;;;;;4869.5;200.83203125
1;30000;PINA_COLADAS;14953;29;14952;58;;;14955;29;14956;58;;;14954.0;0.0
1;30100;PEARLS;9995;28;;;;;10002;10;10005;28;;;9998.5;222.0
