Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
53.978017,DanielTrading_0,Tick,639,621,18,-18,127200,127300,5892,-66192,-67992,OK
53.978017,Fortunavincit_201711,Tick,184,273,-89,89,127200,127300,-1926,48026,56926,OK
53.978017,Trinity_112003,Tick,629,629,0,0,127200,127300,3356,-78356,-78356,OK
53.978017,Khang_2605,Tick,145,134,11,-11,127200,127300,-2300,43000,41900,OK
53.978017,AGGATraders_26,Tick,20,60,-40,40,127200,127300,123,-12123,-8123,OK
53.978017,WWW_114514,Tick,58,112,-54,54,127200,127300,4322,7678,13078,OK
54.270214,JianJianShiMian_233333,Tick,435,535,-100,100,127300,127300,9991,-132491,-132491,OK
54.270214,DanielTrading_0,Tick,639,631,8,-8,127300,127300,5765,-67065,-67065,OK
54.270214,Fortunavincit_201711,Tick,184,273,-89,89,127300,127300,-1926,48026,48026,OK
54.270214,Trinity_112003,Tick,639,629,10,-10,127300,127300,3611,-78611,-78611,OK
54.270214,Khang_2605,Tick,145,134,11,-11,127300,127300,-2300,43000,43000,OK
54.270214,AGGATraders_26,Tick,20,60,-40,40,127300,127300,123,-12123,-12123,OK
54.270214,WWW_114514,Tick,58,112,-54,54,127300,127300,4322,7678,7678,OK
54.459207,JianJianShiMian_233333,Tick,435,535,-100,100,127300,127300,9991,-132491,-132491,OK
54.459207,DanielTrading_0,Tick,649,631,18,-18,127300,127300,6020,-67320,-67320,OK
54.459207,Fortunavincit_201711,Tick,184,273,-89,89,127300,127300,-1926,48026,48026,OK
54.459207,Trinity_112003,Tick,639,639,0,0,127300,127300,3484,-79484,-79484,OK
54.459207,Khang_2605,Tick,145,134,11,-11,127300,127300,-2300,43000,43000,OK
54.459207,AGGATraders_26,Tick,20,60,-40,40,127300,127300,123,-12123,-12123,OK
54.459207,WWW_114514,Tick,58,112,-54,54,127300,127300,4322,7678,7678,OK
54.768711,JianJianShiMian_233333,Tick,435,535,-100,100,127300,127300,9991,-132491,-132491,OK
54.768711,DanielTrading_0,Tick,649,641,8,-8,127300,127300,5893,-68193,-68193,OK
54.768711,Fortunavincit_201711,Tick,184,273,-89,89,127300,127300,-1926,48026,48026,OK
54.768711,Trinity_112003,Tick,649,639,10,-10,127300,127300,3739,-79739,-79739,OK
54.768711,Khang_2605,Tick,145,134,11,-11,127300,127300,-2300,43000,43000,OK
54.768711,AGGATraders_26,Tick,20,60,-40,40,127300,127300,123,-12123,-12123,OK
54.768711,WWW_114514,Tick,58,112,-54,54,127300,127300,4322,7678,7678,OK
54.984047,JianJianShiMian_233333,Tick,435,535,-100,100,127200,127300,9991,-132491,-122491,OK
54.984047,DanielTrading_0,Tick,659,641,18,-18,127200,127300,5766,-69066,-70866,OK
54.984047,Fortunavincit_201711,Tick,184,273,-89,89,127200,127300,-1926,48026,56926,OK
54.984047,Trinity_112003,Tick,649,649,0,0,127200,127300,3993,-80993,-80993,OK
54.984047,Khang_2605,Tick,145,134,11,-11,127200,127300,-2300,43000,41900,OK
54.984047,AGGATraders_26,Tick,20,60,-40,40,127200,127300,123,-12123,-8123,OK
54.984047,WWW_114514,Tick,58,112,-54,54,127200,127300,4322,7678,13078,OK
55.238146,JianJianShiMian_233333,Tick,435,535,-100,100,127100,127300,9991,-132491,-112491,OK
55.238146,DanielTrading_0,Tick,659,661,-2,2,127100,127300,5893,-69193,-68793,OK
55.238146,Fortunavincit_201711,Tick,184,283,-99,99,127100,127300,-2053,49153,68953,OK
55.238146,Trinity_112003,Tick,659,649,10,-10,127100,127300,3866,-80866,-82866,OK
55.238146,Khang_2605,Tick,145,142,3,-3,127100,127300,-2402,46302,45702,OK
55.238146,AGGATraders_26,Tick,20,60,-40,40,127100,127300,123,-12123,-4123,OK
55.238146,WWW_114514,Tick,58,112,-54,54,127100,127300,4322,7678,18478,OK
55.475644,JianJianShiMian_233333,Tick,435,535,-100,100,126900,127300,9991,-132491,-106991,OK
55.475644,DanielTrading_0,Tick,669,661,8,-8,126900,127300,5766,-69066,-71106,OK
55.475644,Fortunavincit_201711,Tick,194,283,-89,89,126900,127300,-2180,51280,73975,OK
55.475644,Trinity_112003,Tick,665,649,16,-16,126900,127300,3790,-79590,-83670,OK
55.475644,Khang_2605,Tick,145,142,3,-3,126900,127300,-2402,46302,45537,OK
55.475644,AGGATraders_26,Tick,20,60,-40,40,126900,127300,123,-12123,-1923,OK
55.475644,WWW_114514,Tick,58,112,-54,54,126900,127300,4322,7678,21448,OK
55.779272,JianJianShiMian_233333,Tick,435,535,-100,100,127100,127300,9991,-132491,-112491,OK
55.779272,DanielTrading_0,Tick,679,661,18,-18,127100,127300,6020,-70320,-73920,OK
55.779272,Fortunavincit_201711,Tick,194,283,-89,89,127100,127300,-2180,51280,69080,OK
55.779272,Trinity_112003,Tick,665,659,6,-6,127100,127300,3663,-80463,-81663,OK
55.779272,Khang_2605,Tick,145,142,3,-3,127100,127300,-2402,46302,45702,OK
55.779272,AGGATraders_26,Tick,20,60,-40,40,127100,127300,123,-12123,-4123,OK
55.779272,WWW_114514,Tick,58,112,-54,54,127100,127300,4322,7678,18478,OK
56.022981,JianJianShiMian_233333,Tick,445,535,-90,90,127100,127300,9864,-133364,-115364,OK
56.022981,DanielTrading_0,Tick,679,671,8,-8,127100,127300,6274,-71574,-73174,OK
56.022981,Fortunavincit_201711,Tick,194,283,-89,89,127100,127300,-2180,51280,69080,OK
56.022981,Trinity_112003,Tick,665,659,6,-6,127100,127300,3663,-80463,-81663,OK
56.022981,Khang_2605,Tick,145,142,3,-3,127100,127300,-2402,46302,45702,OK
56.022981,AGGATraders_26,Tick,20,60,-40,40,127100,127300,123,-12123,-4123,OK
56.022981,WWW_114514,Tick,58,112,-54,54,127100,127300,4322,7678,18478,OK
56.248684,JianJianShiMian_233333,Tick,445,535,-90,90,127100,127300,9864,-133364,-115364,OK
56.248684,DanielTrading_0,Tick,679,671,8,-8,127100,127300,6274,-71574,-73174,OK
56.248684,Fortunavincit_201711,Tick,194,283,-89,89,127100,127300,-2180,51280,69080,OK
56.248684,Trinity_112003,Tick,665,659,6,-6,127100,127300,3663,-80463,-81663,OK
56.248684,Khang_2605,Tick,145,142,3,-3,127100,127300,-2402,46302,45702,OK
56.248684,AGGATraders_26,Tick,20,60,-40,40,127100,127300,123,-12123,-4123,OK
56.248684,WWW_114514,Tick,58,112,-54,54,127100,127300,4322,7678,18478,OK
56.452662,JianJianShiMian_233333,Tick,445,535,-90,90,127200,127300,9864,-133364,-124364,OK
56.452662,DanielTrading_0,Tick,679,681,-2,2,127200,127300,6147,-71447,-71247,OK
56.452662,Fortunavincit_201711,Tick,194,283,-89,89,127200,127300,-2180,51280,60180,OK
56.452662,Trinity_112003,Tick,665,669,-4,4,127200,127300,3536,-80336,-79936,OK
56.452662,Khang_2605,Tick,145,142,3,-3,127200,127300,-2402,46302,46002,OK
56.452662,AGGATraders_26,Tick,20,60,-40,40,127200,127300,123,-12123,-8123,OK
56.452662,WWW_114514,Tick,58,112,-54,54,127200,127300,4322,7678,13078,OK
56.71663,JianJianShiMian_233333,Tick,445,535,-90,90,127200,127300,9864,-133364,-124364,OK
56.71663,DanielTrading_0,Tick,679,681,-2,2,127200,127300,6147,-71447,-71247,OK
56.71663,Fortunavincit_201711,Tick,194,283,-89,89,127200,127300,-2180,51280,60180,OK
56.71663,Trinity_112003,Tick,665,669,-4,4,127200,127300,3536,-80336,-79936,OK
56.71663,Khang_2605,Tick,145,142,3,-3,127200,127300,-2402,46302,46002,OK
56.71663,AGGATraders_26,Tick,20,60,-40,40,127200,127300,123,-12123,-8123,OK
56.71663,WWW_114514,Tick,58,112,-54,54,127200,127300,4322,7678,13078,OK
56.978434,JianJianShiMian_233333,Tick,445,535,-90,90,127200,127300,9864,-133364,-124364,OK
56.978434,DanielTrading_0,Tick,679,681,-2,2,127200,127300,6147,-71447,-71247,OK
56.978434,Fortunavincit_201711,Tick,194,283,-89,89,127200,127300,-2180,51280,60180,OK
56.978434,Trinity_112003,Tick,665,669,-4,4,127200,127300,3536,-80336,-79936,OK
56.978434,Khang_2605,Tick,145,142,3,-3,127200,127300,-2402,46302,46002,OK
56.978434,AGGATraders_26,Tick,20,60,-40,40,127200,127300,123,-12123,-8123,OK
56.978434,WWW_114514,Tick,58,112,-54,54,127200,127300,4322,7678,13078,OK
57.201131,JianJianShiMian_233333,Tick,445,535,-90,90,127200,127300,9864,-133364,-124364,OK
57.201131,DanielTrading_0,Tick,679,681,-2,2,127200,127300,6147,-71447,-71247,OK
57.201131,Fortunavincit_201711,Tick,194,283,-89,89,127200,127300,-2180,51280,60180,OK
57.201131,Trinity_112003,Tick,665,669,-4,4,127200,127300,3536,-80336,-79936,OK
57.201131,Khang_2605,Tick,145,142,3,-3,127200,127300,-2402,46302,46002,OK
57.201131,AGGATraders_26,Tick,20,60,-40,40,127200,127300,123,-12123,-8123,OK
57.201131,WWW_114514,Tick,58,112,-54,54,127200,127300,4322,7678,13078,OK
57.469124,JianJianShiMian_233333,Tick,463,535,-72,72,127000,127300,9635,-133135,-114775,OK
57.469124,DanielTrading_0,Tick,689,681,8,-8,127000,127300,6020,-72320,-74360,OK
57.469124,Fortunavincit_201711,Tick,194,283,-89,89,127000,127300,-2180,51280,73975,OK
57.469124,Trinity_112003,Tick,675,669,6,-6,127000,127300,3409,-81209,-82739,OK
57.469124,Khang_2605,Tick,145,142,3,-3,127000,127300,-2402,46302,45537,OK
57.469124,AGGATraders_26,Tick,20,60,-40,40,127000,127300,123,-12123,-1923,OK
57.469124,WWW_114514,Tick,58,112,-54,54,127000,127300,4322,7678,21448,OK
57.79203,JianJianShiMian_233333,Tick,473,535,-62,62,127000,127300,9508,-133008,-117198,OK
57.79203,DanielTrading_0,Tick,699,681,18,-18,127000,127300,5893,-72193,-76783,OK
57.79203,Fortunavincit_201711,Tick,194,283,-89,89,127000,127300,-2180,51280,73975,OK
57.79203,Trinity_112003,Tick,685,669,16,-16,127000,127300,3282,-81082,-85162,OK
57.79203,Khang_2605,Tick,145,142,3,-3,127000,127300,-2402,46302,45537,OK
57.79203,AGGATraders_26,Tick,20,60,-40,40,127000,127300,123,-12123,-1923,OK
57.79203,WWW_114514,Tick,58,112,-54,54,127000,127300,4322,7678,21448,OK
58.004528,JianJianShiMian_233333,Tick,473,543,-70,70,126900,127300,9711,-135611,-117761,OK
58.004528,DanielTrading_0,Tick,709,681,28,-28,126900,127300,6147,-71447,-78587,OK
58.004528,Fortunavincit_201711,Tick,204,283,-79,79,126900,127300,-1926,52026,72171,OK
58.004528,Trinity_112003,Tick,695,669,26,-26,126900,127300,3231,-80031,-86661,OK
58.004528,Khang_2605,Tick,145,142,3,-3,126900,127300,-2402,46302,45537,OK
58.004528,AGGATraders_26,Tick,20,60,-40,40,126900,127300,123,-12123,-1923,OK
58.004528,WWW_114514,Tick,58,112,-54,54,126900,127300,4322,7678,21448,OK
58.27613,JianJianShiMian_233333,Tick,473,543,-70,70,126900,127300,9711,-135611,-117761,OK
58.27613,DanielTrading_0,Tick,709,681,28,-28,126900,127300,6147,-71447,-78587,OK
58.27613,Fortunavincit_201711,Tick,204,283,-79,79,126900,127300,-1926,52026,72171,OK
58.27613,Trinity_112003,Tick,695,669,26,-26,126900,127300,3231,-80031,-86661,OK
58.27613,Khang_2605,Tick,145,142,3,-3,126900,127300,-2402,46302,45537,OK
58.27613,AGGATraders_26,Tick,20,60,-40,40,126900,127300,123,-12123,-1923,OK
58.27613,WWW_114514,Tick,58,112,-54,54,126900,127300,4322,7678,21448,OK
58.54716,JianJianShiMian_233333,Tick,473,543,-70,70,126900,127300,9711,-135611,-117761,OK
58.54716,DanielTrading_0,Tick,709,681,28,-28,126900,127300,6147,-71447,-78587,OK
58.54716,Fortunavincit_201711,Tick,204,283,-79,79,126900,127300,-1926,52026,72171,OK
58.54716,Trinity_112003,Tick,695,669,26,-26,126900,127300,3231,-80031,-86661,OK
58.54716,Khang_2605,Tick,145,142,3,-3,126900,127300,-2402,46302,45537,OK
58.54716,AGGATraders_26,Tick,20,60,-40,40,126900,127300,123,-12123,-1923,OK
58.54716,WWW_114514,Tick,58,112,-54,54,126900,127300,4322,7678,21448,OK
58.774779,JianJianShiMian_233333,Tick,473,543,-70,70,127000,127300,9711,-135611,-117761,OK
58.774779,DanielTrading_0,Tick,709,691,18,-18,127000,127300,6020,-73320,-77910,OK
58.774779,Fortunavincit_201711,Tick,204,283,-79,79,127000,127300,-1926,52026,72171,OK
58.774779,Trinity_112003,Tick,695,679,16,-16,127000,127300,3104,-81904,-85984,OK
58.774779,Khang_2605,Tick,145,142,3,-3,127000,127300,-2402,46302,45537,OK
58.774779,AGGATraders_26,Tick,20,60,-40,40,127000,127300,123,-12123,-1923,OK
58.774779,WWW_114514,Tick,78,112,-34,34,127000,127300,4830,9170,17840,OK
58.994338,JianJianShiMian_233333,Tick,473,543,-70,70,127000,127300,9711,-135611,-117761,OK
58.994338,DanielTrading_0,Tick,709,691,18,-18,127000,127300,6020,-73320,-77910,OK
58.994338,Fortunavincit_201711,Tick,204,283,-79,79,127000,127300,-1926,52026,72171,OK
58.994338,Trinity_112003,Tick,695,679,16,-16,127000,127300,3104,-81904,-85984,OK
58.994338,Khang_2605,Tick,145,142,3,-3,127000,127300,-2402,46302,45537,OK
58.994338,AGGATraders_26,Tick,20,60,-40,40,127000,127300,123,-12123,-1923,OK
58.994338,WWW_114514,Tick,78,112,-34,34,127000,127300,4830,9170,17840,OK
59.264163,JianJianShiMian_233333,Tick,473,543,-70,70,127000,127300,9711,-135611,-117761,OK
59.264163,DanielTrading_0,Tick,709,691,18,-18,127000,127300,6020,-73320,-77910,OK
59.264163,Fortunavincit_201711,Tick,204,283,-79,79,127000,127300,-1926,52026,72171,OK
59.264163,Trinity_112003,Tick,695,679,16,-16,127000,127300,3104,-81904,-85984,OK
59.264163,Khang_2605,Tick,145,142,3,-3,127000,127300,-2402,46302,45537,OK
59.264163,AGGATraders_26,Tick,20,60,-40,40,127000,127300,123,-12123,-1923,OK
59.264163,WWW_114514,Tick,78,112,-34,34,127000,127300,4830,9170,17840,OK
59.507001,JianJianShiMian_233333,Tick,493,543,-50,50,127000,127300,10219,-136119,-123369,OK
59.507001,DanielTrading_0,Tick,709,701,8,-8,127000,127300,5893,-74193,-76233,OK
59.507001,Fortunavincit_201711,Tick,204,283,-79,79,127000,127300,-1926,52026,72171,OK
59.507001,Trinity_112003,Tick,695,689,6,-6,127000,127300,2977,-82777,-84307,OK
59.507001,Khang_2605,Tick,145,142,3,-3,127000,127300,-2402,46302,45537,OK
59.507001,AGGATraders_26,Tick,20,60,-40,40,127000,127300,123,-12123,-1923,OK
59.507001,WWW_114514,Tick,78,112,-34,34,127000,127300,4830,9170,17840,OK
59.765695,JianJianShiMian_233333,Tick,493,543,-50,50,127000,127300,10219,-136119,-123369,OK
59.765695,DanielTrading_0,Tick,709,701,8,-8,127000,127300,5893,-74193,-76233,OK
59.765695,Fortunavincit_201711,Tick,204,283,-79,79,127000,127300,-1926,52026,72171,OK
59.765695,Trinity_112003,Tick,695,689,6,-6,127000,127300,2977,-82777,-84307,OK
59.765695,Khang_2605,Tick,145,142,3,-3,127000,127300,-2402,46302,45537,OK
59.765695,AGGATraders_26,Tick,20,60,-40,40,127000,127300,123,-12123,-1923,OK
59.765695,WWW_114514,Tick,78,112,-34,34,127000,127300,4830,9170,17840,OK
60.005632,JianJianShiMian_233333,Tick,493,543,-50,50,127000,127300,10219,-136119,-123369,OK
60.005632,DanielTrading_0,Tick,709,701,8,-8,127000,127300,5893,-74193,-76233,OK
60.005632,Fortunavincit_201711,Tick,204,283,-79,79,127000,127300,-1926,52026,72171,OK
60.005632,Trinity_112003,Tick,695,689,6,-6,127000,127300,2977,-82777,-84307,OK
60.005632,Khang_2605,Tick,145,142,3,-3,127000,127300,-2402,46302,45537,OK
60.005632,AGGATraders_26,Tick,20,60,-40,40,127000,127300,123,-12123,-1923,OK
60.005632,WWW_114514,Tick,78,112,-34,34,127000,127300,4830,9170,17840,OK
60.220888,JianJianShiMian_233333,Tick,493,543,-50,50,127000,127300,10219,-136119,-123369,OK
60.220888,DanielTrading_0,Tick,709,701,8,-8,127000,127300,5893,-74193,-76233,OK
60.220888,Fortunavincit_201711,Tick,204,283,-79,79,127000,127300,-1926,52026,72171,OK
60.220888,Trinity_112003,Tick,695,689,6,-6,127000,127300,2977,-82777,-84307,OK
60.220888,Khang_2605,Tick,145,142,3,-3,127000,127300,-2402,46302,45537,OK
60.220888,AGGATraders_26,Tick,20,60,-40,40,127000,127300,123,-12123,-1923,OK
60.220888,WWW_114514,Tick,78,112,-34,34,127000,127300,4830,9170,17840,OK
60.459259,JianJianShiMian_233333,Tick,493,543,-50,50,127100,127200,10219,-136119,-131119,OK
60.459259,DanielTrading_0,Tick,709,701,8,-8,127100,127200,5893,-74193,-74993,OK
60.459259,Fortunavincit_201711,Tick,204,283,-79,79,127100,127200,-1926,52026,59926,OK
60.459259,Trinity_112003,Tick,695,696,-1,1,127100,127200,2888,-83388,-83288,OK
60.459259,Khang_2605,Tick,145,142,3,-3,127100,127200,-2402,46302,46002,OK
60.459259,AGGATraders_26,Tick,20,60,-40,40,127100,127200,123,-12123,-8123,OK
60.459259,WWW_114514,Tick,78,112,-34,34,127100,127200,4830,9170,12570,OK
60.750506,JianJianShiMian_233333,Tick,493,543,-50,50,127200,127200,10219,-136119,-136119,OK
60.750506,DanielTrading_0,Tick,709,711,-2,2,127200,127200,5766,-75066,-75066,OK
60.750506,Fortunavincit_201711,Tick,204,283,-79,79,127200,127200,-1926,52026,52026,OK
60.750506,Trinity_112003,Tick,705,696,9,-9,127200,127200,3142,-84642,-84642,OK
60.750506,Khang_2605,Tick,145,142,3,-3,127200,127200,-2402,46302,46302,OK
60.750506,AGGATraders_26,Tick,20,60,-40,40,127200,127200,123,-12123,-12123,OK
60.750506,WWW_114514,Tick,78,112,-34,34,127200,127200,4830,9170,9170,OK
60.981932,JianJianShiMian_233333,Tick,493,543,-50,50,127300,127200,10219,-136119,-141119,OK
60.981932,DanielTrading_0,Tick,719,711,8,-8,127300,127200,6021,-75321,-74521,OK
60.981932,Fortunavincit_201711,Tick,204,283,-79,79,127300,127200,-1926,52026,44126,OK
60.981932,Trinity_112003,Tick,715,696,19,-19,127300,127200,3397,-84897,-82997,OK
60.981932,Khang_2605,Tick,145,142,3,-3,127300,127200,-2402,46302,46602,OK
60.981932,AGGATraders_26,Tick,20,60,-40,40,127300,127200,123,-12123,-16123,OK
60.981932,WWW_114514,Tick,78,112,-34,34,127300,127200,4830,9170,5770,OK
61.27164,JianJianShiMian_233333,Tick,493,543,-50,50,127300,127200,10219,-136119,-141119,OK
61.27164,DanielTrading_0,Tick,719,711,8,-8,127300,127200,6021,-75321,-74521,OK
61.27164,Fortunavincit_201711,Tick,204,283,-79,79,127300,127200,-1926,52026,44126,OK
61.27164,Trinity_112003,Tick,715,696,19,-19,127300,127200,3397,-84897,-82997,OK
61.27164,Khang_2605,Tick,145,142,3,-3,127300,127200,-2402,46302,46602,OK
61.27164,AGGATraders_26,Tick,20,60,-40,40,127300,127200,123,-12123,-16123,OK
61.27164,WWW_114514,Tick,78,112,-34,34,127300,127200,4830,9170,5770,OK
61.491798,JianJianShiMian_233333,Tick,493,543,-50,50,127900,127200,10219,-136119,-148819,OK
61.491798,DanielTrading_0,Tick,719,721,-2,2,127900,127200,5894,-75194,-75702,OK
61.491798,Fortunavincit_201711,Tick,204,293,-89,89,127900,127200,-2053,52153,29547,OK
61.491798,Trinity_112003,Tick,715,706,9,-9,127900,127200,3270,-85770,-83484,OK
61.491798,Khang_2605,Tick,145,152,-7,7,127900,127200,-2530,47430,45652,OK
61.491798,AGGATraders_26,Tick,20,60,-40,40,127900,127200,123,-12123,-22283,OK
61.491798,WWW_114514,Tick,78,112,-34,34,127900,127200,4830,9170,534,OK
61.703932,JianJianShiMian_233333,Tick,493,543,-50,50,127400,127200,10219,-136119,-146119,OK
61.703932,DanielTrading_0,Tick,729,721,8,-8,127400,127200,5767,-77067,-75467,OK
61.703932,Fortunavincit_201711,Tick,204,293,-89,89,127400,127200,-2053,52153,34353,OK
61.703932,Trinity_112003,Tick,715,716,-1,1,127400,127200,3525,-86025,-86225,OK
61.703932,Khang_2605,Tick,145,152,-7,7,127400,127200,-2530,47430,46030,OK
61.703932,AGGATraders_26,Tick,20,60,-40,40,127400,127200,123,-12123,-20123,OK
61.703932,WWW_114514,Tick,78,112,-34,34,127400,127200,4830,9170,2370,OK
62.030231,JianJianShiMian_233333,Tick,493,543,-50,50,127900,127200,10219,-136119,-148819,OK
62.030231,DanielTrading_0,Tick,729,731,-2,2,127900,127200,5640,-76940,-77448,OK
62.030231,Fortunavincit_201711,Tick,204,303,-99,99,127900,127200,-2181,53281,28135,OK
62.030231,Trinity_112003,Tick,715,726,-11,11,127900,127200,3397,-84897,-87691,OK
62.030231,Khang_2605,Tick,145,162,-17,17,127900,127200,-2658,49558,45240,OK
62.030231,AGGATraders_26,Tick,20,60,-40,40,127900,127200,123,-12123,-22283,OK
62.030231,WWW_114514,Tick,78,112,-34,34,127900,127200,4830,9170,534,OK
62.294416,JianJianShiMian_233333,Tick,493,543,-50,50,127900,127200,10219,-136119,-148819,OK
62.294416,DanielTrading_0,Tick,729,731,-2,2,127900,127200,5640,-76940,-77448,OK
62.294416,Fortunavincit_201711,Tick,204,303,-99,99,127900,127200,-2181,53281,28135,OK
62.294416,Trinity_112003,Tick,715,726,-11,11,127900,127200,3397,-84897,-87691,OK
62.294416,Khang_2605,Tick,145,162,-17,17,127900,127200,-2658,49558,45240,OK
62.294416,AGGATraders_26,Tick,20,60,-40,40,127900,127200,123,-12123,-22283,OK
62.294416,WWW_114514,Tick,78,112,-34,34,127900,127200,4830,9170,534,OK
62.504944,JianJianShiMian_233333,Tick,493,573,-80,80,127100,127200,10983,-140883,-132883,OK
62.504944,DanielTrading_0,Tick,739,731,8,-8,127100,127200,5513,-77813,-78613,OK
62.504944,Fortunavincit_201711,Tick,214,303,-89,89,127100,127200,-2308,54408,63308,OK
62.504944,Trinity_112003,Tick,725,726,-1,1,127100,127200,3270,-86770,-86670,OK
62.504944,Khang_2605,Tick,145,162,-17,17,127100,127200,-2658,49558,51258,OK
62.504944,AGGATraders_26,Tick,20,60,-40,40,127100,127200,123,-12123,-8123,OK
62.504944,WWW_114514,Tick,78,112,-34,34,127100,127200,4830,9170,12570,OK
62.742144,JianJianShiMian_233333,Tick,493,593,-100,100,127400,127100,11492,-144392,-169792,OK
62.742144,DanielTrading_0,Tick,749,731,18,-18,127400,127100,5386,-77686,-73114,OK
62.742144,Fortunavincit_201711,Tick,214,312,-98,98,127400,127100,-2423,56323,31431,OK
62.742144,Trinity_112003,Tick,735,726,9,-9,127400,127100,3143,-87643,-85357,OK
62.742144,Khang_2605,Tick,145,162,-17,17,127400,127100,-2658,49558,45240,OK
62.742144,AGGATraders_26,Tick,20,60,-40,40,127400,127100,123,-12123,-22283,OK
62.742144,WWW_114514,Tick,78,112,-34,34,127400,127100,4830,9170,534,OK
62.96169,JianJianShiMian_233333,Tick,493,593,-100,100,127400,127100,11492,-144392,-169792,OK
62.96169,DanielTrading_0,Tick,749,731,18,-18,127400,127100,5386,-77686,-73114,OK
62.96169,Fortunavincit_201711,Tick,214,312,-98,98,127400,127100,-2423,56323,31431,OK
62.96169,Trinity_112003,Tick,735,726,9,-9,127400,127100,3143,-87643,-85357,OK
62.96169,Khang_2605,Tick,145,162,-17,17,127400,127100,-2658,49558,45240,OK
62.96169,AGGATraders_26,Tick,20,60,-40,40,127400,127100,123,-12123,-22283,OK
62.96169,WWW_114514,Tick,78,112,-34,34,127400,127100,4830,9170,534,OK
63.233876,JianJianShiMian_233333,Tick,493,593,-100,100,127400,127100,11492,-144392,-169792,OK
63.233876,DanielTrading_0,Tick,749,731,18,-18,127400,127100,5386,-77686,-73114,OK
63.233876,Fortunavincit_201711,Tick,214,312,-98,98,127400,127100,-2423,56323,31431,OK
63.233876,Trinity_112003,Tick,735,726,9,-9,127400,127100,3143,-87643,-85357,OK
63.233876,Khang_2605,Tick,145,162,-17,17,127400,127100,-2658,49558,45240,OK
63.233876,AGGATraders_26,Tick,20,60,-40,40,127400,127100,123,-12123,-22283,OK
63.233876,WWW_114514,Tick,78,112,-34,34,127400,127100,4830,9170,534,OK
63.456854,JianJianShiMian_233333,Tick,493,593,-100,100,127500,127100,11492,-144392,-169792,OK
63.456854,DanielTrading_0,Tick,749,741,8,-8,127500,127100,5259,-78559,-76527,OK
63.456854,Fortunavincit_201711,Tick,214,312,-98,98,127500,127100,-2423,56323,31431,OK
63.456854,Trinity_112003,Tick,735,736,-1,1,127500,127100,3016,-87516,-87770,OK
63.456854,Khang_2605,Tick,145,171,-26,26,127500,127100,-2773,52373,45769,OK
63.456854,AGGATraders_26,Tick,20,60,-40,40,127500,127100,123,-12123,-22283,OK
63.456854,WWW_114514,Tick,78,112,-34,34,127500,127100,4830,9170,534,OK
63.734991,JianJianShiMian_233333,Tick,493,593,-100,100,127500,127100,11492,-144392,-169792,OK
63.734991,DanielTrading_0,Tick,749,741,8,-8,127500,127100,5259,-78559,-76527,OK
63.734991,Fortunavincit_201711,Tick,214,312,-98,98,127500,127100,-2423,56323,31431,OK
63.734991,Trinity_112003,Tick,735,736,-1,1,127500,127100,3016,-87516,-87770,OK
63.734991,Khang_2605,Tick,145,171,-26,26,127500,127100,-2773,52373,45769,OK
63.734991,AGGATraders_26,Tick,20,60,-40,40,127500,127100,123,-12123,-22283,OK
63.734991,WWW_114514,Tick,78,112,-34,34,127500,127100,4830,9170,534,OK
64.02922,JianJianShiMian_233333,Tick,493,593,-100,100,127100,127100,11492,-144392,-144392,OK
64.02922,DanielTrading_0,Tick,749,751,-2,2,127100,127100,5513,-79813,-79813,OK
64.02922,Fortunavincit_201711,Tick,214,312,-98,98,127100,127100,-2423,56323,56323,OK
64.02922,Trinity_112003,Tick,745,736,9,-9,127100,127100,2889,-88389,-88389,OK
64.02922,Khang_2605,Tick,145,171,-26,26,127100,127100,-2773,52373,52373,OK
64.02922,AGGATraders_26,Tick,20,60,-40,40,127100,127100,123,-12123,-12123,OK
64.02922,WWW_114514,Tick,78,112,-34,34,127100,127100,4830,9170,9170,OK
64.204776,JianJianShiMian_233333,Tick,493,593,-100,100,127100,127100,11492,-144392,-144392,OK
64.204776,DanielTrading_0,Tick,749,751,-2,2,127100,127100,5513,-79813,-79813,OK
64.204776,Fortunavincit_201711,Tick,214,312,-98,98,127100,127100,-2423,56323,56323,OK
64.204776,Trinity_112003,Tick,745,736,9,-9,127100,127100,2889,-88389,-88389,OK
64.204776,Khang_2605,Tick,145,171,-26,26,127100,127100,-2773,52373,52373,OK
64.204776,AGGATraders_26,Tick,20,60,-40,40,127100,127100,123,-12123,-12123,OK
64.204776,WWW_114514,Tick,78,112,-34,34,127100,127100,4830,9170,9170,OK
64.513136,JianJianShiMian_233333,Tick,493,593,-100,100,127100,127000,11492,-144392,-154392,OK
64.513136,DanielTrading_0,Tick,759,751,8,-8,127100,127000,5386,-80686,-79886,OK
64.513136,Fortunavincit_201711,Tick,214,312,-98,98,127100,127000,-2423,56323,46523,OK
64.513136,Trinity_112003,Tick,745,746,-1,1,127100,127000,3143,-88643,-88743,OK
64.513136,Khang_2605,Tick,145,171,-26,26,127100,127000,-2773,52373,49773,OK
64.513136,AGGATraders_26,Tick,20,60,-40,40,127100,127000,123,-12123,-16123,OK
64.513136,WWW_114514,Tick,78,112,-34,34,127100,127000,4830,9170,5770,OK
64.742556,JianJianShiMian_233333,Tick,493,593,-100,100,127100,127000,11492,-144392,-154392,OK
